CDSCode,Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
19647330122747,2014-2015,19,64733,0122747,Los Angeles,Los Angeles Unified,Magnolia Science Academy Bell,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1236,Directly funded,1,6,8,489.0,403.0,0.824130879345603,460.0,0.940695296523517,489.0,403.0,0.824130879345603,460.0,0.940695296523517,1
19647330122754,2014-2015,19,64733,0122754,Los Angeles,Los Angeles Unified,Valley Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,,1,1237,Directly funded,1,K,5,264.0,49.0,0.185606060606061,75.0,0.284090909090909,263.0,48.0,0.182509505703422,74.0,0.281368821292776,1
19647330122762,2014-2015,19,64733,0122762,Los Angeles,Los Angeles Unified,Los Angeles Big Picture High,Unified School District,High Schools (Public),Traditional,,1,1239,Directly funded,1,9,12,87.0,64.0,0.735632183908046,71.0,0.816091954022989,81.0,59.0,0.728395061728395,66.0,0.814814814814815,1
19647330122838,2014-2015,19,64733,0122838,Los Angeles,Los Angeles Unified,Valley Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1238,Directly funded,1,6,8,177.0,70.0,0.395480225988701,88.0,0.497175141242938,177.0,70.0,0.395480225988701,88.0,0.497175141242938,1
19647330122861,2014-2015,19,64733,0122861,Los Angeles,Los Angeles Unified,Camino Nuevo Academy #2,Unified School District,Elementary Schools (Public),Traditional,,1,1231,Directly funded,1,K,8,479.0,412.0,0.860125260960334,458.0,0.95615866388309,475.0,408.0,0.858947368421053,454.0,0.955789473684211,1
19647330123133,2014-2015,19,64733,0123133,Los Angeles,Los Angeles Unified,Alliance Susan and Eric Smidt Technology High,Unified School District,High Schools (Public),Traditional,,1,1163,Directly funded,1,9,12,345.0,298.0,0.863768115942029,337.0,0.976811594202899,344.0,297.0,0.863372093023256,336.0,0.976744186046512,1
19647330123141,2014-2015,19,64733,0123141,Los Angeles,Los Angeles Unified,Alliance College-Ready Academy High 16,Unified School District,High Schools (Public),Traditional,,1,1164,Directly funded,1,9,12,303.0,263.0,0.867986798679868,288.0,0.95049504950495,279.0,243.0,0.870967741935484,264.0,0.946236559139785,1
19647330123158,2014-2015,19,64733,0123158,Los Angeles,Los Angeles Unified,Arts In Action Community Charter,Unified School District,Elementary Schools (Public),Traditional,Provision 2,1,1218,Directly funded,1,K,5,336.0,224.0,0.666666666666667,235.0,0.699404761904762,327.0,224.0,0.685015290519878,235.0,0.718654434250764,1
19647330123166,2014-2015,19,64733,0123166,Los Angeles,Los Angeles Unified,Celerity Palmati Charter,Unified School District,Elementary Schools (Public),Traditional,,1,1246,Directly funded,1,K,8,413.0,386.0,0.934624697336562,399.0,0.966101694915254,404.0,377.0,0.933168316831683,390.0,0.965346534653465,1
19647330123984,2014-2015,19,64733,0123984,Los Angeles,Los Angeles Unified,Celerity Cardinal Charter,Unified School District,Elementary Schools (Public),Traditional,,1,1285,Directly funded,1,K,8,315.0,251.0,0.796825396825397,275.0,0.873015873015873,308.0,248.0,0.805194805194805,270.0,0.876623376623377,1
19647330123992,2014-2015,19,64733,0123992,Los Angeles,Los Angeles Unified,Animo Ellen Ochoa Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1286,Directly funded,1,6,8,127.0,116.0,0.913385826771654,123.0,0.968503937007874,127.0,116.0,0.913385826771654,123.0,0.968503937007874,1
19647330124008,2014-2015,19,64733,0124008,Los Angeles,Los Angeles Unified,Animo James B. Taylor Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1287,Directly funded,1,6,8,310.0,292.0,0.941935483870968,307.0,0.990322580645161,310.0,292.0,0.941935483870968,307.0,0.990322580645161,1
19647330124016,2014-2015,19,64733,0124016,Los Angeles,Los Angeles Unified,Animo Western Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1288,Directly funded,1,6,8,623.0,552.0,0.886035313001605,584.0,0.937399678972713,623.0,552.0,0.886035313001605,584.0,0.937399678972713,1
19647330124024,2014-2015,19,64733,0124024,Los Angeles,Los Angeles Unified,Animo Phillis Wheatley Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1289,Directly funded,1,6,8,608.0,539.0,0.886513157894737,567.0,0.932565789473684,608.0,539.0,0.886513157894737,567.0,0.932565789473684,1
19647330124198,2014-2015,19,64733,0124198,Los Angeles,Los Angeles Unified,Extera Public,Unified School District,Elementary Schools (Public),Traditional,,1,1300,Directly funded,1,K,6,471.0,376.0,0.798301486199575,430.0,0.912951167728238,464.0,369.0,0.795258620689655,423.0,0.911637931034483,1
19647330124222,2014-2015,19,64733,0124222,Los Angeles,Los Angeles Unified,Rise Kohyang Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1315,Directly funded,1,6,8,324.0,231.0,0.712962962962963,292.0,0.901234567901235,324.0,231.0,0.712962962962963,292.0,0.901234567901235,1
19647330124560,2014-2015,19,64733,0124560,Los Angeles,Los Angeles Unified,Synergy Quantum Academy,Unified School District,High Schools (Public),Traditional,,1,1299,Directly funded,1,9,12,599.0,510.0,0.851419031719533,575.0,0.959933222036728,572.0,489.0,0.854895104895105,549.0,0.95979020979021,1
19647330124784,2014-2015,19,64733,0124784,Los Angeles,Los Angeles Unified,Aspire Slauson Academy Charter,Unified School District,Elementary Schools (Public),Traditional,,1,1330,Directly funded,1,K,6,324.0,295.0,0.910493827160494,310.0,0.95679012345679,317.0,288.0,0.908517350157729,303.0,0.95583596214511,1
19647330124792,2014-2015,19,64733,0124792,Los Angeles,Los Angeles Unified,Aspire Juanita Tate Academy Charter,Unified School District,Elementary Schools (Public),Traditional,,1,1331,Directly funded,1,K,6,328.0,295.0,0.899390243902439,304.0,0.926829268292683,322.0,289.0,0.897515527950311,298.0,0.925465838509317,1
19647330124800,2014-2015,19,64733,0124800,Los Angeles,Los Angeles Unified,Aspire Inskeep Academy Charter,Unified School District,Elementary Schools (Public),Traditional,,1,1332,Directly funded,1,K,6,356.0,331.0,0.929775280898876,346.0,0.971910112359551,351.0,326.0,0.928774928774929,341.0,0.971509971509972,1
19647330124818,2014-2015,19,64733,0124818,Los Angeles,Los Angeles Unified,Los Angeles Leadership Primary Academy,Unified School District,Elementary Schools (Public),Traditional,,1,1333,Directly funded,1,K,5,283.0,189.0,0.667844522968198,230.0,0.812720848056537,277.0,184.0,0.664259927797834,224.0,0.808664259927798,1
19647330124826,2014-2015,19,64733,0124826,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy No. 4,Unified School District,Elementary Schools (Public),Traditional,,1,1334,Directly funded,1,K,8,614.0,480.0,0.781758957654723,566.0,0.921824104234528,606.0,473.0,0.78052805280528,558.0,0.920792079207921,1
19647330124883,2014-2015,19,64733,0124883,Los Angeles,Los Angeles Unified,Animo College Preparatory Academy,Unified School District,High Schools (Public),Traditional,,1,1342,Directly funded,1,9,12,471.0,451.0,0.957537154989384,459.0,0.974522292993631,454.0,434.0,0.955947136563877,442.0,0.973568281938326,1
19647330124891,2014-2015,19,64733,0124891,Los Angeles,Los Angeles Unified,Alliance Renee and Meyer Luskin Academy High,Unified School District,High Schools (Public),Traditional,,1,1343,Directly funded,1,9,12,548.0,505.0,0.921532846715328,524.0,0.956204379562044,523.0,489.0,0.934990439770555,508.0,0.97131931166348,1
19647330124933,2014-2015,19,64733,0124933,Los Angeles,Los Angeles Unified,PUC Early College Academy for Leaders and Scholars (ECALS),Unified School District,High Schools (Public),Traditional,,1,1354,Directly funded,1,9,12,446.0,263.0,0.589686098654709,292.0,0.654708520179372,431.0,254.0,0.589327146171694,281.0,0.651972157772622,1
19647330124941,2014-2015,19,64733,0124941,Los Angeles,Los Angeles Unified,Alliance Margaret M. Bloomfield Technology Academy High,Unified School District,High Schools (Public),Traditional,,1,1356,Directly funded,1,9,12,104.0,85.0,0.817307692307692,97.0,0.932692307692308,104.0,85.0,0.817307692307692,97.0,0.932692307692308,1
19647330125609,2014-2015,19,64733,0125609,Los Angeles,Los Angeles Unified,KIPP Philosophers Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1378,Directly funded,1,5,8,258.0,230.0,0.891472868217054,246.0,0.953488372093023,258.0,230.0,0.891472868217054,246.0,0.953488372093023,1
19647330125625,2014-2015,19,64733,0125625,Los Angeles,Los Angeles Unified,KIPP Scholar Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1377,Directly funded,1,5,8,307.0,250.0,0.814332247557003,287.0,0.93485342019544,307.0,250.0,0.814332247557003,287.0,0.93485342019544,1
19647330125641,2014-2015,19,64733,0125641,Los Angeles,Los Angeles Unified,KIPP Sol Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1379,Directly funded,1,5,8,256.0,196.0,0.765625,235.0,0.91796875,256.0,196.0,0.765625,235.0,0.91796875,1
19647330125864,2014-2015,19,64733,0125864,Los Angeles,Los Angeles Unified,USC Hybrid High,Unified School District,High Schools (Public),Traditional,,1,1401,Directly funded,1,9,12,345.0,229.0,0.663768115942029,289.0,0.83768115942029,344.0,229.0,0.665697674418605,289.0,0.840116279069767,1
19647330126078,2014-2015,19,64733,0126078,Los Angeles,Los Angeles Unified,Apple Academy Charter Public,Unified School District,Elementary Schools (Public),Traditional,,1,1406,Directly funded,1,K,5,372.0,240.0,0.645161290322581,260.0,0.698924731182796,360.0,232.0,0.644444444444444,251.0,0.697222222222222,1
19647330126136,2014-2015,19,64733,0126136,Los Angeles,Los Angeles Unified,Math and Science College Preparatory,Unified School District,High Schools (Public),Traditional,,1,1412,Directly funded,1,9,12,224.0,191.0,0.852678571428571,209.0,0.933035714285714,224.0,191.0,0.852678571428571,209.0,0.933035714285714,1
19647330126169,2014-2015,19,64733,0126169,Los Angeles,Los Angeles Unified,Equitas Academy Charter #2,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1402,Directly funded,1,5,8,200.0,168.0,0.84,191.0,0.955,200.0,168.0,0.84,191.0,0.955,1
19647330126177,2014-2015,19,64733,0126177,Los Angeles,Los Angeles Unified,Citizens of the World 2,Unified School District,Elementary Schools (Public),Traditional,,1,1413,Directly funded,1,K,7,373.0,153.0,0.410187667560322,188.0,0.50402144772118,359.0,144.0,0.401114206128134,177.0,0.493036211699164,1
19647330126185,2014-2015,19,64733,0126185,Los Angeles,Los Angeles Unified,Academy of Science and Engineering,Unified School District,High Schools (Public),Traditional,,1,1411,Directly funded,1,9,12,206.0,176.0,0.854368932038835,194.0,0.941747572815534,206.0,176.0,0.854368932038835,194.0,0.941747572815534,1
19647330126193,2014-2015,19,64733,0126193,Los Angeles,Los Angeles Unified,Citizens of the World 3,Unified School District,Elementary Schools (Public),Traditional,,1,1414,Directly funded,1,K,5,206.0,41.0,0.199029126213592,56.0,0.271844660194175,200.0,40.0,0.2,55.0,0.275,1
19647330126797,2014-2015,19,64733,0126797,Los Angeles,Los Angeles Unified,Aspire Centennial College Preparatory Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1436,Directly funded,1,6,8,488.0,415.0,0.850409836065574,467.0,0.956967213114754,488.0,415.0,0.850409836065574,467.0,0.956967213114754,1
19647330127217,2014-2015,19,64733,0127217,Los Angeles,Los Angeles Unified,Alliance Alice M. Baxter College-Ready High,Unified School District,High Schools (Public),Traditional,,1,1460,Directly funded,1,9,12,90.0,75.0,0.833333333333333,80.0,0.888888888888889,90.0,75.0,0.833333333333333,80.0,0.888888888888889,1
19647330127670,2014-2015,19,64733,0127670,Los Angeles,Los Angeles Unified,KIPP Iluminar Academy,Unified School District,Elementary Schools (Public),Traditional,,1,1508,Directly funded,1,K,4,340.0,239.0,0.702941176470588,293.0,0.861764705882353,340.0,239.0,0.702941176470588,293.0,0.861764705882353,1
19647330127852,2014-2015,19,64733,0127852,Los Angeles,Los Angeles Unified,Executive Preparatory Academy of Finance,Unified School District,High Schools (Public),Traditional,,1,1525,Directly funded,1,9,12,170.0,113.0,0.664705882352941,125.0,0.735294117647059,170.0,113.0,0.664705882352941,125.0,0.735294117647059,1
19647330127878,2014-2015,19,64733,0127878,Los Angeles,Los Angeles Unified,Pathways Community,Unified School District,High Schools (Public),Traditional,,1,1537,Directly funded,1,9,12,115.0,97.0,0.843478260869565,112.0,0.973913043478261,115.0,97.0,0.843478260869565,112.0,0.973913043478261,1
19647330127886,2014-2015,19,64733,0127886,Los Angeles,Los Angeles Unified,City Language Immersion Charter,Unified School District,Elementary Schools (Public),Traditional,,1,1538,Directly funded,1,K,5,157.0,67.0,0.426751592356688,84.0,0.535031847133758,150.0,66.0,0.44,80.0,0.533333333333333,1
19647330127894,2014-2015,19,64733,0127894,Los Angeles,Los Angeles Unified,Valor Academy High,Unified School District,High Schools (Public),Traditional,,1,1539,Directly funded,1,9,12,211.0,152.0,0.720379146919431,188.0,0.890995260663507,211.0,152.0,0.720379146919431,188.0,0.890995260663507,1
19647330127910,2014-2015,19,64733,0127910,Los Angeles,Los Angeles Unified,Camino Nuevo High No. 2,Unified School District,High Schools (Public),Traditional,,1,1540,Directly funded,1,9,12,469.0,425.0,0.906183368869936,451.0,0.961620469083156,457.0,414.0,0.905908096280088,440.0,0.962800875273523,1
19647330127936,2014-2015,19,64733,0127936,Los Angeles,Los Angeles Unified,PREPA TEC - Los Angeles,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1542,Directly funded,1,6,8,238.0,195.0,0.819327731092437,222.0,0.932773109243697,238.0,195.0,0.819327731092437,222.0,0.932773109243697,1
19647330127977,2014-2015,19,64733,0127977,Los Angeles,Los Angeles Unified,Metro Charter,Unified School District,Elementary Schools (Public),Traditional,,1,1535,Directly funded,1,K,5,145.0,78.0,0.537931034482759,89.0,0.613793103448276,137.0,76.0,0.554744525547445,86.0,0.627737226277372,1
19647330127985,2014-2015,19,64733,0127985,Los Angeles,Los Angeles Unified,Ingenium Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,1,1536,Directly funded,1,6,8,149.0,116.0,0.778523489932886,137.0,0.919463087248322,149.0,116.0,0.778523489932886,137.0,0.919463087248322,1
19647330128025,2014-2015,19,64733,0128025,Los Angeles,Los Angeles Unified,Lashon Academy,Unified School District,Elementary Schools (Public),Traditional,,1,1560,Directly funded,1,K,6,104.0,76.0,0.730769230769231,93.0,0.894230769230769,100.0,73.0,0.73,89.0,0.89,1
19647330128033,2014-2015,19,64733,0128033,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 8,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1531,Directly funded,1,6,8,132.0,104.0,0.787878787878788,125.0,0.946969696969697,132.0,104.0,0.787878787878788,125.0,0.946969696969697,1
19647330128041,2014-2015,19,64733,0128041,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 9,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1532,Directly funded,1,6,8,141.0,124.0,0.879432624113475,137.0,0.971631205673759,141.0,124.0,0.879432624113475,137.0,0.971631205673759,1
19647330128058,2014-2015,19,64733,0128058,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 12,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1533,Directly funded,1,6,8,278.0,254.0,0.913669064748201,278.0,1.0,278.0,254.0,0.913669064748201,278.0,1.0,1
19647330128116,2014-2015,19,64733,0128116,Los Angeles,Los Angeles Unified,Global Education Academy Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1561,Directly funded,1,6,8,137.0,125.0,0.912408759124088,135.0,0.985401459854015,137.0,125.0,0.912408759124088,135.0,0.985401459854015,1
19647330128132,2014-2015,19,64733,0128132,Los Angeles,Los Angeles Unified,Extera Public School No. 2,Unified School District,Elementary Schools (Public),Traditional,,1,1562,Directly funded,1,K,5,177.0,146.0,0.824858757062147,158.0,0.892655367231638,161.0,133.0,0.826086956521739,143.0,0.888198757763975,1
19647330128371,2014-2015,19,64733,0128371,Los Angeles,Los Angeles Unified,New Horizons Charter Academy,Unified School District,Elementary Schools (Public),Traditional,,1,1567,Directly funded,1,K,8,196.0,135.0,0.688775510204082,157.0,0.801020408163265,195.0,135.0,0.692307692307692,157.0,0.805128205128205,1
19647330128389,2014-2015,19,64733,0128389,Los Angeles,Los Angeles Unified,"Ivy Bound Academy Math, Science, and Technology Charter Middle #2",Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1570,Directly funded,1,5,8,152.0,75.0,0.493421052631579,94.0,0.618421052631579,152.0,75.0,0.493421052631579,94.0,0.618421052631579,1
19647330128512,2014-2015,19,64733,0128512,Los Angeles,Los Angeles Unified,KIPP Academy of Innovation,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1586,Directly funded,1,5,8,105.0,69.0,0.657142857142857,96.0,0.914285714285714,105.0,69.0,0.657142857142857,96.0,0.914285714285714,1
